,Gender,scholarship,Target,Age at enrollment,Tasa_1st,Tasa_2nd,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_13,Course_14,Course_15,Course_16,Course_17
3423,0,0,0,0.8354303358436619,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3424,0,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3425,0,0,0,0.7076660908524043,-0.264382808762432,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3427,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3428,0,0,0,0.4521376008698889,-0.08806742214918344,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,0,0,0,-0.05891937909514178,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3430,0,1,1,-0.05891937909514178,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3431,0,0,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3432,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3433,0,0,0,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3434,0,1,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3435,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3436,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3438,0,0,1,0.0688448658961159,0.4156908253172418,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3439,0,0,0,-0.5699763590601724,-1.0955839170820334,-0.9417095633432687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3442,0,0,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3443,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3444,0,0,0,-0.6977406040514301,0.7935095109170607,0.009770925048137806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3445,0,1,1,-0.5699763590601724,0.7935095109170607,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3446,0,0,0,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3447,0,1,1,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3449,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3452,0,0,1,-0.44221211406891475,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3453,0,1,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3454,0,0,0,-0.18668362408639944,-0.7933289686021783,-1.1557926732313353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3455,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3456,0,0,1,1.602015805791208,0.6046001681171514,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3457,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,0,0,1,-0.6977406040514301,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3459,0,0,0,2.1130727857562386,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3460,0,1,1,-0.5699763590601724,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3462,0,0,0,1.0909588258261773,-0.7933289686021783,-0.8227745022943429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3464,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3465,0,0,0,1.4742515607999502,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3467,0,0,1,0.7076660908524043,0.4629181610172193,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3470,0,1,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3471,0,0,1,0.19660911088737357,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,0,0,0,3.3907152356688153,-1.851221288281671,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,0,0,0,0.0688448658961159,0.6171941243038115,0.6639137608172303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3474,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3475,0,0,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3476,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,0,0,0,-0.3144478690776571,-0.264382808762432,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3479,1,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3480,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3481,1,0,1,-0.18668362408639944,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,1,0,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,1,0,0,1.7297800507824657,0.03787213971742315,0.12870598609706393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3484,1,0,0,1.8575442957737232,0.03787213971742315,-0.22809919704971374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3485,1,0,0,1.602015805791208,-0.5288558886823052,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3486,1,0,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3487,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3488,1,0,0,0.0688448658961159,-0.7933289686021783,-0.15673816042035812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3489,1,0,1,-0.44221211406891475,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3490,1,0,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,1,0,0,1.0909588258261773,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3492,1,0,0,1.9853085407649809,-1.851221288281671,-1.1557926732313353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3493,1,0,0,1.2187230708174348,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3494,1,1,1,-0.44221211406891475,0.7935095109170607,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3495,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,1,0,0,2.4963655207300115,-0.7933289686021783,-0.15673816042035812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3497,1,0,0,3.262950990677558,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3498,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,1,1,0,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3501,1,1,0,2.751894010712527,0.7935095109170607,-1.6553199296368237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3502,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3503,1,1,1,-0.3144478690776571,0.7935095109170607,0.009770925048137806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,1,1,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3505,1,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3506,1,0,0,0.7076660908524043,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3507,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3509,1,1,1,-0.18668362408639944,0.7935095109170607,0.5648012099431252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3510,1,1,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3512,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,1,1,0,0.7076660908524043,-1.4104328217485491,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3514,1,0,0,0.7076660908524043,-0.264382808762432,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3516,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,1,0,0,-0.6977406040514301,-1.851221288281671,-1.1557926732313353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3518,1,0,0,-0.18668362408639944,-0.08806742214918344,-0.8227745022943429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3519,1,0,0,1.3464873158086925,9.027115744121044e-05,-0.15673816042035812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3520,1,0,1,0.32437335587863125,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3521,1,0,0,0.0688448658961159,0.1712199111055944,0.10771744591195945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,1,1,1,-0.8255048490426877,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3525,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,1,0,0,3.262950990677558,-0.749250121948866,0.12870598609706393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,1,0,0,-0.05891937909514178,0.03787213971742315,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3528,1,0,0,-0.6977406040514301,0.2645633510773144,-0.15673816042035812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3530,1,0,1,-0.5699763590601724,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3532,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3533,1,0,0,2.751894010712527,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3534,1,0,0,0.8354303358436619,-0.7933289686021783,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3535,1,0,0,0.5799018458611466,0.4408787376905633,0.07381288099755955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3536,1,0,0,2.1130727857562386,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3537,1,0,0,1.0909588258261773,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3538,1,0,0,-0.5699763590601724,-0.08806742214918344,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3539,1,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3540,1,0,0,-0.6977406040514301,-1.3222751284419247,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3541,1,0,0,-0.44221211406891475,0.7935095109170607,-0.8227745022943429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3545,1,1,1,-0.6977406040514301,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3546,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3547,1,0,0,0.5799018458611466,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3548,1,0,0,0.9631945808349196,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3549,1,0,1,-0.05891937909514178,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3551,1,0,0,1.2187230708174348,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3552,1,0,0,-0.18668362408639944,-0.264382808762432,-0.15673816042035812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3553,1,0,0,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3555,1,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3557,1,0,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,1,0,1,-0.44221211406891475,0.7935095109170607,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3561,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3562,1,0,0,0.9631945808349196,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3563,1,0,0,0.0688448658961159,-0.9696443552154272,-0.9417095633432687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3564,1,0,0,-0.05891937909514178,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3565,1,1,0,0.32437335587863125,-0.264382808762432,-0.15673816042035812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3566,1,0,1,1.8575442957737232,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3567,1,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3568,1,0,1,-0.44221211406891475,-0.264382808762432,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3569,1,0,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3570,1,0,1,-0.5699763590601724,0.35272104438393903,0.009770925048137806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3571,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3572,1,0,0,0.5799018458611466,-0.42713547332850776,-0.5200307105334407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3574,1,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3575,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3576,1,0,1,-0.5699763590601724,0.7935095109170607,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3577,1,0,0,0.0688448658961159,-1.1900385884819882,-1.0309108591299632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3578,1,0,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3579,1,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3580,1,0,1,-0.3144478690776571,0.35272104438393903,0.4260436387193787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,1,0,1,0.0688448658961159,0.7935095109170607,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3582,1,0,0,0.4521376008698889,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3584,1,0,1,1.9853085407649809,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,1,0,0,0.19660911088737357,-1.0955839170820334,-0.9417095633432687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,1,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,1,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3588,1,1,1,-0.3144478690776571,0.35272104438393903,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3589,1,0,0,0.4521376008698889,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3592,1,0,0,0.4521376008698889,0.1323268111173778,-0.29297286671276423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3593,1,0,0,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3595,1,0,0,-0.5699763590601724,-0.5288558886823052,-1.2390472159655834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3598,0,1,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3599,0,0,0,-0.05891937909514178,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3600,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3602,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3604,1,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3605,1,0,1,-0.44221211406891475,0.35272104438393903,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3606,1,0,0,-0.3144478690776571,0.03787213971742315,-0.26774421739935556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3608,1,0,0,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3611,1,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3612,1,0,0,-0.5699763590601724,-0.08806742214918344,-0.8227745022943429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3613,1,0,0,-0.5699763590601724,-0.264382808762432,-0.8227745022943429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3615,1,0,0,-0.6977406040514301,-0.5288558886823052,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3617,0,0,0,-0.6977406040514301,0.35272104438393903,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3618,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3619,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3620,0,0,0,-0.6977406040514301,-0.08806742214918344,0.4260436387193787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3621,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3622,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3623,0,0,0,-0.05891937909514178,-0.08806742214918344,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,0,0,1,-0.3144478690776571,-0.264382808762432,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3626,0,0,0,0.32437335587863125,0.7935095109170607,-0.8227745022943429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3630,0,1,1,-0.44221211406891475,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3631,0,0,0,-0.5699763590601724,0.7935095109170607,-0.8227745022943429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3633,0,0,1,1.2187230708174348,0.5290364309971876,0.28728606749563185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3634,0,0,1,-0.6977406040514301,0.2645633510773144,0.3427890959851304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3635,0,0,1,-0.3144478690776571,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3636,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3638,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3639,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3640,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3641,0,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3642,0,1,1,-0.44221211406891475,0.7935095109170607,0.4260436387193787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,0,1,1,-0.5699763590601724,0.2645633510773144,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3644,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3645,0,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3647,0,0,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3648,0,0,1,-0.6977406040514301,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3649,0,0,0,0.4521376008698889,0.4156908253172418,-1.2985147464900462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3650,0,1,1,-0.44221211406891475,0.7935095109170607,0.6341799955549985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3652,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3654,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3655,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3656,0,1,1,-0.5699763590601724,-0.264382808762432,-0.15673816042035812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3657,0,0,1,-0.44221211406891475,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3658,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3660,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3661,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3662,0,0,1,-0.6977406040514301,-0.264382808762432,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3663,0,1,1,-0.5699763590601724,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3664,0,0,0,-0.5699763590601724,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3666,1,0,0,3.0074225006950424,0.2645633510773144,0.12870598609706393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3667,1,0,0,-0.05891937909514178,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
